hex,bboxes,mask,cls,thermal
000084c4,False,False,0.0,False
000084c5,False,False,0.0,False
000084c6,False,False,0.0,False
000084c7,False,False,0.0,False
000084c8,False,False,0.0,False
000084c9,False,False,0.0,False
000084ca,False,False,0.0,False
000084cb,False,False,0.0,False
000084cc,False,False,0.0,False
000084cd,False,False,0.0,False
000084ce,False,False,0.0,False
000084cf,False,False,0.0,False
000084d0,False,False,0.0,False
000084d1,False,False,0.0,False
000084d2,False,False,0.0,False
000084d3,False,False,0.0,False
000084d4,False,False,0.0,False
000084d5,False,False,0.0,False
000084d6,False,False,0.0,False
000084d7,False,False,0.0,False
000084d8,False,False,0.0,False
000084d9,False,False,0.0,False
000084da,False,False,0.0,False
000084db,False,False,0.0,False
000084dc,False,False,0.0,False
000084dd,False,False,0.0,False
000084de,False,False,0.0,False
000084df,False,False,0.0,False
000084e0,False,False,0.0,False
000084e1,False,False,0.0,False
000084e2,False,False,0.0,False
000084e3,False,False,0.0,False
000084e4,False,False,0.0,False
000084e5,False,False,0.0,False
000084e6,False,False,0.0,False
000084e7,False,False,0.0,False
000084e8,False,False,0.0,False
000084e9,False,False,0.0,False
000084ea,False,False,0.0,False
000084eb,False,False,0.0,False
000084ec,False,False,0.0,False
000084ed,False,False,0.0,False
000084ee,False,False,0.0,False
000084ef,False,False,0.0,False
000084f0,False,False,0.0,False
000084f1,False,False,0.0,False
000084f2,False,False,0.0,False
000084f3,False,False,0.0,False
000084f4,False,False,0.0,False
000084f5,False,False,0.0,False
000084f6,False,False,0.0,False
000084f7,False,False,0.0,False
000084f8,False,False,0.0,False
000084f9,False,False,0.0,False
000084fa,False,False,0.0,False
000084fb,False,False,0.0,False
000084fc,False,False,0.0,False
000084fd,False,False,0.0,False
000084fe,False,False,0.0,False
000084ff,False,False,0.0,False
00008500,False,False,0.0,False
00008501,False,False,0.0,False
00008502,False,False,0.0,False
00008503,False,False,0.0,False
00008504,False,False,0.0,False
00008505,False,False,0.0,False
00008506,False,False,0.0,False
00008507,False,False,0.0,False
00008508,False,False,0.0,False
00008509,False,False,0.0,False
0000850a,False,False,0.0,False
0000850b,False,False,0.0,False
0000850c,False,False,0.0,False
0000850d,False,False,0.0,False
0000850e,False,False,0.0,False
0000850f,False,False,0.0,False
00008510,False,False,0.0,False
00008511,False,False,0.0,False
00008512,False,False,0.0,False
00008513,False,False,0.0,False
00008514,False,False,0.0,False
00008515,False,False,0.0,False
00008516,False,False,0.0,False
00008517,False,False,0.0,False
00008518,False,False,0.0,False
00008519,False,False,0.0,False
0000851a,False,False,0.0,False
0000851b,False,False,0.0,False
0000851c,False,False,0.0,False
0000851d,False,False,0.0,False
0000851e,False,False,0.0,False
0000851f,False,False,0.0,False
00008520,False,False,0.0,False
00008521,False,False,0.0,False
00008522,False,False,0.0,False
00008523,False,False,0.0,False
00008524,False,False,0.0,False
00008525,False,False,0.0,False
00008526,False,False,0.0,False
00008527,False,False,0.0,False
00008528,False,False,0.0,False
00008529,False,False,0.0,False
0000852a,False,False,0.0,False
0000852b,False,False,0.0,False
0000852c,False,False,0.0,False
0000852d,False,False,0.0,False
0000852e,False,False,0.0,False
0000852f,False,False,0.0,False
00008530,False,False,0.0,False
00008531,False,False,0.0,False
00008532,False,False,0.0,False
00008533,False,False,0.0,False
00008534,False,False,0.0,False
00008535,False,False,0.0,False
00008536,False,False,0.0,False
00008537,False,False,0.0,False
00008538,False,False,0.0,False
00008539,False,False,0.0,False
0000853a,False,False,0.0,False
0000853b,False,False,0.0,False
0000853c,False,False,0.0,False
0000853d,False,False,0.0,False
0000853e,False,False,0.0,False
0000853f,False,False,0.0,False
00008540,False,False,0.0,False
00008541,False,False,0.0,False
00008542,False,False,0.0,False
00008543,False,False,0.0,False
00008544,False,False,0.0,False
00008545,False,False,0.0,False
00008546,False,False,0.0,False
00008547,False,False,0.0,False
00008548,False,False,0.0,False
00008549,False,False,0.0,False
0000854a,False,False,0.0,False
0000854b,False,False,0.0,False
0000854c,False,False,0.0,False
0000854d,False,False,0.0,False
0000854e,False,False,0.0,False
0000854f,False,False,0.0,False
00008550,False,False,0.0,False
00008551,False,False,0.0,False
00008552,False,False,0.0,False
00008553,False,False,0.0,False
00008554,False,False,0.0,False
00008555,False,False,0.0,False
00008556,False,False,0.0,False
00008557,False,False,0.0,False
00008558,False,False,0.0,False
00008559,False,False,0.0,False
0000855a,False,False,0.0,False
0000855b,False,False,0.0,False
0000855c,False,False,0.0,False
0000855d,False,False,0.0,False
0000855e,False,False,0.0,False
0000855f,False,False,0.0,False
00008560,False,False,0.0,False
00008561,False,False,0.0,False
00008562,False,False,0.0,False
00008563,False,False,0.0,False
00008564,False,False,0.0,False
00008565,False,False,0.0,False
00008566,False,False,0.0,False
00008567,False,False,0.0,False
00008568,False,False,0.0,False
00008569,False,False,0.0,False
0000856a,False,False,0.0,False
0000856b,False,False,0.0,False
0000856c,False,False,0.0,False
0000856d,False,False,0.0,False
0000856e,False,False,0.0,False
0000856f,False,False,0.0,False
00008570,False,False,0.0,False
00008571,False,False,0.0,False
00008572,False,False,0.0,False
00008573,False,False,0.0,False
00008574,False,False,0.0,False
00008575,False,False,0.0,False
00008576,False,False,0.0,False
00008577,False,False,0.0,False
00008578,False,False,0.0,False
00008579,False,False,0.0,False
0000857a,False,False,0.0,False
0000857b,False,False,0.0,False
0000857c,False,False,0.0,False
0000857d,False,False,0.0,False
0000857e,False,False,0.0,False
0000857f,False,False,0.0,False
00008580,False,False,0.0,False
00008581,False,False,0.0,False
00008582,False,False,0.0,False
00008583,False,False,0.0,False
00008584,False,False,0.0,False
00008585,False,False,0.0,False
00008586,False,False,0.0,False
00008587,False,False,0.0,False
00008588,False,False,0.0,False
00008589,False,False,0.0,False
0000858a,False,False,0.0,False
0000858b,False,False,0.0,False
0000858c,False,False,0.0,False
0000858d,False,False,0.0,False
0000858e,False,False,0.0,False
0000858f,False,False,0.0,False
00008590,False,False,0.0,False
00008591,False,False,0.0,False
00008592,False,False,0.0,False
00008593,False,False,0.0,False
00008594,False,False,0.0,False
00008595,False,False,0.0,False
00008596,False,False,0.0,False
00008597,False,False,0.0,False
00008598,False,False,0.0,False
00008599,False,False,0.0,False
0000859a,False,False,0.0,False
0000859b,False,False,0.0,False
0000859c,False,False,0.0,False
0000859d,False,False,0.0,False
0000859e,False,False,0.0,False
0000859f,False,False,0.0,False
000085a0,False,False,0.0,False
000085a1,False,False,0.0,False
000085a2,False,False,0.0,False
000085a3,False,False,0.0,False
000085a4,False,False,0.0,False
000085a5,False,False,0.0,False
000085a6,False,False,0.0,False
000085a7,False,False,0.0,False
000085a8,False,False,0.0,False
000085a9,False,False,0.0,False
000085aa,False,False,0.0,False
000085ab,False,False,0.0,False
000085ac,False,False,0.0,False
000085ad,False,False,0.0,False
000085ae,False,False,0.0,False
000085af,False,False,0.0,False
000085b0,False,False,0.0,False
000085b1,False,False,0.0,False
000085b2,False,False,0.0,False
000085b3,False,False,0.0,False
000085b4,False,False,0.0,False
000085b5,False,False,0.0,False
000085b6,False,False,0.0,False
000085b7,False,False,0.0,False
000085b8,False,False,0.0,False
000085b9,False,False,0.0,False
000085ba,False,False,0.0,False
000085bb,False,False,0.0,False
000085bc,False,False,0.0,False
000085bd,False,False,0.0,False
000085be,False,False,0.0,False
000085bf,False,False,0.0,False
000085c0,False,False,0.0,False
000085c1,False,False,0.0,False
000085c2,False,False,0.0,False
000085c3,False,False,0.0,False
000085c4,False,False,0.0,False
000085c5,False,False,0.0,False
000085c6,False,False,0.0,False
000085c7,False,False,0.0,False
000085c8,False,False,0.0,False
000085c9,False,False,0.0,False
000085ca,False,False,0.0,False
000085cb,False,False,0.0,False
000085cc,False,False,0.0,False
000085cd,False,False,0.0,False
000085ce,False,False,0.0,False
000085cf,False,False,0.0,False
000085d0,False,False,0.0,False
000085d1,False,False,0.0,False
000085d2,False,False,0.0,False
000085d3,False,False,0.0,False
000085d4,False,False,0.0,False
000085d5,False,False,0.0,False
000085d6,False,False,0.0,False
000085d7,False,False,0.0,False
000085d8,False,False,0.0,False
000085d9,False,False,0.0,False
000085da,False,False,0.0,False
000085db,False,False,0.0,False
000085dc,False,False,0.0,False
000085dd,False,False,0.0,False
000085de,False,False,0.0,False
000085df,False,False,0.0,False
000085e0,False,False,0.0,False
000085e1,False,False,0.0,False
000085e2,False,False,0.0,False
000085e3,False,False,0.0,False
000085e4,False,False,0.0,False
000085e5,False,False,0.0,False
000085e6,False,False,0.0,False
000085e7,False,False,0.0,False
000085e8,False,False,0.0,False
000085e9,False,False,0.0,False
000085ea,False,False,0.0,False
000085eb,False,False,0.0,False
000085ec,False,False,0.0,False
000085ed,False,False,0.0,False
000085ee,False,False,0.0,False
000085ef,False,False,0.0,False
000085f0,False,False,0.0,False
000085f1,False,False,0.0,False
000085f2,False,False,0.0,False
000085f3,False,False,0.0,False
000085f4,False,False,0.0,False
000085f5,False,False,0.0,False
000085f6,False,False,0.0,False
000085f7,False,False,0.0,False
000085f8,False,False,0.0,False
000085f9,False,False,0.0,False
000085fa,False,False,0.0,False
000085fb,False,False,0.0,False
000085fc,False,False,0.0,False
000085fd,False,False,0.0,False
000085fe,False,False,0.0,False
000085ff,False,False,0.0,False
00008600,False,False,0.0,False
00008601,False,False,0.0,False
00008602,False,False,0.0,False
00008603,False,False,0.0,False
00008604,False,False,0.0,False
00008605,False,False,0.0,False
00008606,False,False,0.0,False
00008607,False,False,0.0,False
00008608,False,False,0.0,False
00008609,False,False,0.0,False
0000860a,False,False,0.0,False
0000860b,False,False,0.0,False
0000860c,False,False,0.0,False
0000860d,False,False,0.0,False
0000860e,False,False,0.0,False
0000860f,False,False,0.0,False
00008610,False,False,0.0,False
00008611,False,False,0.0,False
00008612,False,False,0.0,False
00008613,False,False,0.0,False
00008614,False,False,0.0,False
00008615,False,False,0.0,False
00008616,False,False,0.0,False
00008617,False,False,0.0,False
00008618,False,False,0.0,False
00008619,False,False,0.0,False
0000861a,False,False,0.0,False
0000861b,False,False,0.0,False
0000861c,False,False,0.0,False
0000861d,False,False,0.0,False
0000861e,False,False,0.0,False
0000861f,False,False,0.0,False
00008620,False,False,0.0,False
00008621,False,False,0.0,False
00008622,False,False,0.0,False
00008623,False,False,0.0,False
00008624,False,False,0.0,False
00008625,False,False,0.0,False
00008626,False,False,0.0,False
00008627,False,False,0.0,False
00008628,False,False,0.0,False
00008629,False,False,0.0,False
0000862a,False,False,0.0,False
0000862b,False,False,0.0,False
0000862c,False,False,0.0,False
0000862d,False,False,0.0,False
0000862e,False,False,0.0,False
0000862f,False,False,0.0,False
00008630,False,False,0.0,False
00008631,False,False,0.0,False
00008632,False,False,0.0,False
00008633,False,False,0.0,False
00008634,False,False,0.0,False
00008635,False,False,0.0,False
00008636,False,False,0.0,False
00008637,False,False,0.0,False
00008638,False,False,0.0,False
00008639,False,False,0.0,False
0000863a,False,False,0.0,False
0000863b,False,False,0.0,False
0000863c,False,False,0.0,False
0000863d,False,False,0.0,False
0000863e,False,False,0.0,False
0000863f,False,False,0.0,False
00008640,False,False,0.0,False
00008641,False,False,0.0,False
00008642,False,False,0.0,False
00008643,False,False,0.0,False
00008644,False,False,0.0,False
00008645,False,False,0.0,False
00008646,False,False,0.0,False
00008647,False,False,0.0,False
00008648,False,False,0.0,False
00008649,False,False,0.0,False
0000864a,False,False,0.0,False
0000864b,False,False,0.0,False
0000864c,False,False,0.0,False
0000864d,False,False,0.0,False
0000864e,False,False,0.0,False
0000864f,False,False,0.0,False
00008650,False,False,0.0,False
00008651,False,False,0.0,False
00008652,False,False,0.0,False
00008653,False,False,0.0,False
00008654,False,False,0.0,False
00008655,False,False,0.0,False
00008656,False,False,0.0,False
00008657,False,False,0.0,False
00008658,False,False,0.0,False
00008659,False,False,0.0,False
0000865a,False,False,0.0,False
0000865b,False,False,0.0,False
0000865c,False,False,0.0,False
0000865d,False,False,0.0,False
0000865e,False,False,0.0,False
0000865f,False,False,0.0,False
00008660,False,False,0.0,False
00008661,False,False,0.0,False
00008662,False,False,0.0,False
00008663,False,False,0.0,False
00008664,False,False,0.0,False
00008665,False,False,0.0,False
00008666,False,False,0.0,False
00008667,False,False,0.0,False
00008668,False,False,0.0,False
00008669,False,False,0.0,False
0000866a,False,False,0.0,False
0000866b,False,False,0.0,False
0000866c,False,False,0.0,False
0000866d,False,False,0.0,False
0000866e,False,False,0.0,False
0000866f,False,False,0.0,False
00008670,False,False,0.0,False
00008671,False,False,0.0,False
00008672,False,False,0.0,False
00008673,False,False,0.0,False
00008674,False,False,0.0,False
00008675,False,False,0.0,False
00008676,False,False,0.0,False
00008677,False,False,0.0,False
00008678,False,False,0.0,False
00008679,False,False,0.0,False
0000867a,False,False,0.0,False
0000867b,False,False,0.0,False
0000867c,False,False,0.0,False
0000867d,False,False,0.0,False
0000867e,False,False,0.0,False
0000867f,False,False,0.0,False
00008680,False,False,0.0,False
00008681,False,False,0.0,False
00008682,False,False,0.0,False
00008683,False,False,0.0,False
